commodity,market,date,price,lag_1,lag_2,lag_3,rolling_3,month
Carrots,Nikaweratiya,2024-02-15,764.12,1238.0,562.5,422.5,741.0,2
Carrots,Nikaweratiya,2024-03-15,505.0,764.12,1238.0,562.5,854.8733333333333,3
Carrots,Nikaweratiya,2024-04-15,403.33,505.0,764.12,1238.0,835.7066666666666,4
Carrots,Nikaweratiya,2024-05-15,342.5,403.33,505.0,764.12,557.4833333333333,5
Carrots,Nikaweratiya,2024-07-15,529.27,342.5,403.33,505.0,416.9433333333333,7
Carrots,Nikaweratiya,2024-08-15,421.0,529.27,342.5,403.33,425.0333333333333,8
Carrots,Nikaweratiya,2024-09-15,340.6,421.0,529.27,342.5,430.92333333333335,9
Carrots,Nikaweratiya,2024-10-15,265.0,340.6,421.0,529.27,430.28999999999996,10
Carrots,Nikaweratiya,2024-11-15,273.0,265.0,340.6,421.0,342.2,11
Carrots,Nikaweratiya,2024-12-15,340.5,273.0,265.0,340.6,292.8666666666667,12
Carrots,Nikaweratiya,2025-03-15,781.0,340.5,273.0,265.0,292.8333333333333,3
Carrots,Nikaweratiya,2025-04-15,606.5,781.0,340.5,273.0,464.8333333333333,4
Carrots,Nikaweratiya,2025-05-15,921.38,606.5,781.0,340.5,576.0,5
Carrots,Nikaweratiya,2025-06-15,714.1,921.38,606.5,781.0,769.6266666666667,6
Carrots,Nikaweratiya,2025-07-15,474.25,714.1,921.38,606.5,747.3266666666667,7
Carrots,Nikaweratiya,2025-08-15,514.5,474.25,714.1,921.38,703.2433333333333,8
Carrots,Nikaweratiya,2025-09-15,462.0,514.5,474.25,714.1,567.6166666666667,9
Carrots,Nuwara Eliya,2023-09-15,255.0,435.5,477.6,410.0,441.0333333333333,9
Carrots,Nuwara Eliya,2023-10-15,313.2,255.0,435.5,477.6,389.3666666666666,10
Carrots,Nuwara Eliya,2023-11-15,369.0,313.2,255.0,435.5,334.56666666666666,11
Carrots,Nuwara Eliya,2023-12-15,494.0,369.0,313.2,255.0,312.40000000000003,12
Carrots,Nuwara Eliya,2024-01-15,1272.2,494.0,369.0,313.2,392.06666666666666,1
Carrots,Nuwara Eliya,2024-02-15,736.17,1272.2,494.0,369.0,711.7333333333332,2
Carrots,Nuwara Eliya,2024-03-15,396.0,736.17,1272.2,494.0,834.1233333333333,3
Carrots,Nuwara Eliya,2024-04-15,315.33,396.0,736.17,1272.2,801.4566666666666,4
Carrots,Nuwara Eliya,2024-05-15,212.0,315.33,396.0,736.17,482.5,5
Carrots,Nuwara Eliya,2024-06-15,402.0,212.0,315.33,396.0,307.77666666666664,6
Carrots,Nuwara Eliya,2024-07-15,473.6,402.0,212.0,315.33,309.77666666666664,7
Carrots,Nuwara Eliya,2024-08-15,322.5,473.6,402.0,212.0,362.53333333333336,8
Carrots,Nuwara Eliya,2024-09-15,255.5,322.5,473.6,402.0,399.36666666666673,9
Carrots,Nuwara Eliya,2024-10-15,179.0,255.5,322.5,473.6,350.53333333333336,10
Carrots,Nuwara Eliya,2024-11-15,216.0,179.0,255.5,322.5,252.33333333333334,11
Carrots,Nuwara Eliya,2024-12-15,275.2,216.0,179.0,255.5,216.83333333333334,12
Carrots,Nuwara Eliya,2025-01-15,344.0,275.2,216.0,179.0,223.4,1
Carrots,Nuwara Eliya,2025-02-15,760.62,344.0,275.2,216.0,278.40000000000003,2
Carrots,Nuwara Eliya,2025-03-15,654.8,760.62,344.0,275.2,459.94,3
Carrots,Nuwara Eliya,2025-04-15,545.33,654.8,760.62,344.0,586.4733333333332,4
Carrots,Nuwara Eliya,2025-05-15,774.5,545.33,654.8,760.62,653.5833333333334,5
Carrots,Nuwara Eliya,2025-06-15,593.6,774.5,545.33,654.8,658.21,6
Carrots,Nuwara Eliya,2025-07-15,394.5,593.6,774.5,545.33,637.8100000000001,7
Carrots,Nuwara Eliya,2025-08-15,464.67,394.5,593.6,774.5,587.5333333333333,8
Carrots,Nuwara Eliya,2025-09-15,307.2,464.67,394.5,593.6,484.25666666666666,9
Carrots,Polonnaruwa,2023-09-15,333.5,513.0,531.83,470.0,504.9433333333333,9
Carrots,Polonnaruwa,2023-10-15,300.0,333.5,513.0,531.83,459.4433333333333,10
Carrots,Polonnaruwa,2023-11-15,393.5,300.0,333.5,513.0,382.1666666666667,11
Carrots,Polonnaruwa,2023-12-15,518.67,393.5,300.0,333.5,342.3333333333333,12
Carrots,Polonnaruwa,2024-01-15,1498.4,518.67,393.5,300.0,404.0566666666667,1
Carrots,Polonnaruwa,2024-02-15,904.33,1498.4,518.67,393.5,803.5233333333334,2
Carrots,Polonnaruwa,2024-03-15,521.0,904.33,1498.4,518.67,973.8000000000001,3
Carrots,Polonnaruwa,2024-04-15,352.0,521.0,904.33,1498.4,974.5766666666667,4
Carrots,Polonnaruwa,2024-05-15,296.67,352.0,521.0,904.33,592.4433333333333,5
Carrots,Polonnaruwa,2024-08-15,417.0,296.67,352.0,521.0,389.89000000000004,8
Carrots,Polonnaruwa,2024-09-15,324.4,417.0,296.67,352.0,355.22333333333336,9
Carrots,Polonnaruwa,2024-10-15,216.5,324.4,417.0,296.67,346.0233333333333,10
Carrots,Polonnaruwa,2024-11-15,249.0,216.5,324.4,417.0,319.29999999999995,11
Carrots,Polonnaruwa,2024-12-15,325.2,249.0,216.5,324.4,263.29999999999995,12
Carrots,Polonnaruwa,2025-01-15,408.0,325.2,249.0,216.5,263.56666666666666,1
Carrots,Polonnaruwa,2025-02-15,915.5,408.0,325.2,249.0,327.40000000000003,2
Carrots,Polonnaruwa,2025-03-15,883.2,915.5,408.0,325.2,549.5666666666667,3
Carrots,Polonnaruwa,2025-04-15,575.5,883.2,915.5,408.0,735.5666666666666,4
Carrots,Polonnaruwa,2025-05-15,1088.0,575.5,883.2,915.5,791.4,5
Carrots,Polonnaruwa,2025-06-15,686.4,1088.0,575.5,883.2,848.9,6
Carrots,Polonnaruwa,2025-07-15,497.0,686.4,1088.0,575.5,783.3000000000001,7
Carrots,Polonnaruwa,2025-08-15,596.5,497.0,686.4,1088.0,757.1333333333333,8
Carrots,Polonnaruwa,2025-09-15,451.33,596.5,497.0,686.4,593.3000000000001,9
Carrots,Puttalam,2023-09-15,357.0,512.0,563.2,486.0,520.4,9
Carrots,Puttalam,2023-10-15,370.4,357.0,512.0,563.2,477.40000000000003,10
Carrots,Puttalam,2023-11-15,458.0,370.4,357.0,512.0,413.1333333333334,11
Carrots,Puttalam,2023-12-15,598.0,458.0,370.4,357.0,395.1333333333334,12
Carrots,Puttalam,2024-01-15,1464.8,598.0,458.0,370.4,475.4666666666667,1
Carrots,Puttalam,2024-02-15,825.0,1464.8,598.0,458.0,840.2666666666665,2
Carrots,Puttalam,2024-03-15,533.0,825.0,1464.8,598.0,962.5999999999999,3
Carrots,Puttalam,2024-04-15,400.8,533.0,825.0,1464.8,940.9333333333333,4
Carrots,Puttalam,2024-05-15,339.5,400.8,533.0,825.0,586.2666666666667,5
Carrots,Puttalam,2024-06-15,339.5,339.5,400.8,533.0,424.43333333333334,6
Carrots,Puttalam,2024-07-15,578.38,339.5,339.5,400.8,359.93333333333334,7
Carrots,Puttalam,2024-08-15,394.5,578.38,339.5,339.5,419.1266666666667,8
Carrots,Puttalam,2024-09-15,338.33,394.5,578.38,339.5,437.46000000000004,9
Carrots,Puttalam,2024-10-15,233.33,338.33,394.5,578.38,437.07,10
Carrots,Puttalam,2024-11-15,241.67,233.33,338.33,394.5,322.05333333333334,11
Carrots,Puttalam,2024-12-15,377.92,241.67,233.33,338.33,271.10999999999996,12
Carrots,Puttalam,2025-01-15,411.67,377.92,241.67,233.33,284.3066666666667,1
Carrots,Puttalam,2025-02-15,862.5,411.67,377.92,241.67,343.75333333333333,2
Carrots,Puttalam,2025-03-15,925.0,862.5,411.67,377.92,550.6966666666667,3
Carrots,Puttalam,2025-04-15,637.5,925.0,862.5,411.67,733.0566666666667,4
Carrots,Puttalam,2025-05-15,1050.0,637.5,925.0,862.5,808.3333333333334,5
Carrots,Puttalam,2025-06-15,797.0,1050.0,637.5,925.0,870.8333333333334,6
Carrots,Puttalam,2025-07-15,497.5,797.0,1050.0,637.5,828.1666666666666,7
Carrots,Puttalam,2025-09-15,380.67,497.5,797.0,1050.0,781.5,9
Carrots,Rathnapura,2023-09-15,315.0,475.0,499.4,464.75,479.7166666666667,9
Carrots,Rathnapura,2023-10-15,326.0,315.0,475.0,499.4,429.8,10
Carrots,Rathnapura,2024-01-15,1621.67,326.0,315.0,475.0,372.0,1
Carrots,Rathnapura,2024-02-15,804.38,1621.67,326.0,315.0,754.2233333333334,2
Carrots,Rathnapura,2024-03-15,451.0,804.38,1621.67,326.0,917.35,3
Carrots,Rathnapura,2024-04-15,321.6,451.0,804.38,1621.67,959.0166666666668,4
Carrots,Rathnapura,2024-05-15,267.0,321.6,451.0,804.38,525.66,5
Carrots,Rathnapura,2024-06-15,544.0,267.0,321.6,451.0,346.5333333333333,6
Carrots,Rathnapura,2024-07-15,466.0,544.0,267.0,321.6,377.5333333333333,7
Carrots,Rathnapura,2024-08-15,349.0,466.0,544.0,267.0,425.6666666666667,8
Carrots,Rathnapura,2024-09-15,291.6,349.0,466.0,544.0,453.0,9
Carrots,Rathnapura,2024-10-15,223.5,291.6,349.0,466.0,368.8666666666666,10
Carrots,Rathnapura,2024-11-15,208.0,223.5,291.6,349.0,288.03333333333336,11
Carrots,Rathnapura,2024-12-15,282.0,208.0,223.5,291.6,241.03333333333333,12
Carrots,Rathnapura,2025-01-15,325.5,282.0,208.0,223.5,237.83333333333334,1
Carrots,Rathnapura,2025-02-15,690.5,325.5,282.0,208.0,271.8333333333333,2
Carrots,Rathnapura,2025-03-15,698.4,690.5,325.5,282.0,432.6666666666667,3
Carrots,Rathnapura,2025-04-15,492.58,698.4,690.5,325.5,571.4666666666667,4
Carrots,Rathnapura,2025-05-15,808.0,492.58,698.4,690.5,627.16,5
Carrots,Rathnapura,2025-06-15,641.6,808.0,492.58,698.4,666.3266666666667,6
Carrots,Rathnapura,2025-07-15,437.5,641.6,808.0,492.58,647.3933333333333,7
Carrots,Rathnapura,2025-08-15,470.5,437.5,641.6,808.0,629.0333333333333,8
Carrots,Rathnapura,2025-09-15,306.4,470.5,437.5,641.6,516.5333333333333,9
Carrots,Thambuttegama,2023-09-15,266.0,474.0,502.8,452.0,476.26666666666665,9
Carrots,Thambuttegama,2023-10-15,307.13,266.0,474.0,502.8,414.26666666666665,10
Carrots,Thambuttegama,2023-11-15,408.42,307.13,266.0,474.0,349.04333333333335,11
Carrots,Thambuttegama,2023-12-15,561.5,408.42,307.13,266.0,327.18333333333334,12
Carrots,Thambuttegama,2024-01-15,1498.4,561.5,408.42,307.13,425.68333333333334,1
Carrots,Thambuttegama,2024-02-15,799.58,1498.4,561.5,408.42,822.7733333333334,2
Carrots,Thambuttegama,2024-03-15,429.92,799.58,1498.4,561.5,953.16,3
Carrots,Thambuttegama,2024-04-15,332.07,429.92,799.58,1498.4,909.3000000000001,4
Carrots,Thambuttegama,2024-05-15,243.33,332.07,429.92,799.58,520.5233333333334,5
Carrots,Thambuttegama,2024-07-15,434.0,243.33,332.07,429.92,335.1066666666667,7
Carrots,Thambuttegama,2024-08-15,330.5,434.0,243.33,332.07,336.4666666666667,8
Carrots,Thambuttegama,2024-09-15,306.8,330.5,434.0,243.33,335.9433333333333,9
Carrots,Thambuttegama,2024-10-15,181.0,306.8,330.5,434.0,357.09999999999997,10
Carrots,Thambuttegama,2024-11-15,214.5,181.0,306.8,330.5,272.76666666666665,11
Carrots,Thambuttegama,2024-12-15,316.4,214.5,181.0,306.8,234.1,12
Carrots,Thambuttegama,2025-01-15,390.0,316.4,214.5,181.0,237.29999999999998,1
Carrots,Thambuttegama,2025-02-15,963.0,390.0,316.4,214.5,306.96666666666664,2
Carrots,Thambuttegama,2025-03-15,829.2,963.0,390.0,316.4,556.4666666666667,3
Carrots,Thambuttegama,2025-04-15,556.67,829.2,963.0,390.0,727.4,4
Carrots,Thambuttegama,2025-05-15,1020.0,556.67,829.2,963.0,782.9566666666666,5
Carrots,Thambuttegama,2025-06-15,712.0,1020.0,556.67,829.2,801.9566666666666,6
Carrots,Thambuttegama,2025-07-15,521.0,712.0,1020.0,556.67,762.89,7
Carrots,Thambuttegama,2025-08-15,600.75,521.0,712.0,1020.0,751.0,8
Carrots,Thambuttegama,2025-09-15,411.0,600.75,521.0,712.0,611.25,9
Carrots,Tissamaharama,2023-09-15,285.5,447.5,502.0,426.88,458.79333333333335,9
Carrots,Tissamaharama,2023-10-15,306.0,285.5,447.5,502.0,411.6666666666667,10
Carrots,Tissamaharama,2023-11-15,404.0,306.0,285.5,447.5,346.3333333333333,11
Carrots,Tissamaharama,2023-12-15,499.0,404.0,306.0,285.5,331.8333333333333,12
Carrots,Tissamaharama,2024-01-15,1272.0,499.0,404.0,306.0,403.0,1
Carrots,Tissamaharama,2024-02-15,682.5,1272.0,499.0,404.0,725.0,2
Carrots,Tissamaharama,2024-03-15,411.5,682.5,1272.0,499.0,817.8333333333334,3
Carrots,Tissamaharama,2024-04-15,292.8,411.5,682.5,1272.0,788.6666666666666,4
Carrots,Tissamaharama,2024-05-15,231.0,292.8,411.5,682.5,462.26666666666665,5
Carrots,Tissamaharama,2024-09-15,260.67,231.0,292.8,411.5,311.76666666666665,9
Carrots,Tissamaharama,2024-10-15,173.38,260.67,231.0,292.8,261.49,10
Carrots,Tissamaharama,2024-11-15,195.5,173.38,260.67,231.0,221.6833333333333,11
Carrots,Tissamaharama,2024-12-15,277.27,195.5,173.38,260.67,209.85,12
Carrots,Tissamaharama,2025-01-15,323.5,277.27,195.5,173.38,215.38333333333333,1
Carrots,Tissamaharama,2025-02-15,813.75,323.5,277.27,195.5,265.42333333333335,2
Carrots,Tissamaharama,2025-03-15,749.7,813.75,323.5,277.27,471.50666666666666,3
Carrots,Tissamaharama,2025-04-15,447.5,749.7,813.75,323.5,628.9833333333333,4
Carrots,Tissamaharama,2025-06-15,523.75,447.5,749.7,813.75,670.3166666666667,6
Carrots,Tissamaharama,2025-07-15,441.88,523.75,447.5,749.7,573.65,7
Carrots,Tissamaharama,2025-08-15,468.12,441.88,523.75,447.5,471.04333333333335,8
Carrots,Tissamaharama,2025-09-15,298.5,468.12,441.88,523.75,477.9166666666667,9
Carrots,Trincomalee,2023-09-15,324.5,497.0,542.0,465.25,501.4166666666667,9
Carrots,Trincomalee,2023-10-15,352.4,324.5,497.0,542.0,454.5,10
Carrots,Trincomalee,2023-11-15,441.5,352.4,324.5,497.0,391.3,11
Carrots,Trincomalee,2023-12-15,646.5,441.5,352.4,324.5,372.8,12
Carrots,Trincomalee,2024-01-15,1299.2,646.5,441.5,352.4,480.1333333333334,1
Carrots,Trincomalee,2024-02-15,922.5,1299.2,646.5,441.5,795.7333333333332,2
Carrots,Trincomalee,2024-03-15,558.67,922.5,1299.2,646.5,956.0666666666666,3
Carrots,Trincomalee,2024-04-15,448.67,558.67,922.5,1299.2,926.79,4
Carrots,Trincomalee,2024-05-15,337.0,448.67,558.67,922.5,643.28,5
Carrots,Trincomalee,2024-06-15,337.0,337.0,448.67,558.67,448.1133333333333,6
Carrots,Trincomalee,2024-07-15,580.0,337.0,337.0,448.67,374.22333333333336,7
Carrots,Trincomalee,2024-08-15,419.0,580.0,337.0,337.0,418.0,8
Carrots,Trincomalee,2024-09-15,364.8,419.0,580.0,337.0,445.3333333333333,9
Carrots,Trincomalee,2024-10-15,238.5,364.8,419.0,580.0,454.59999999999997,10
Carrots,Trincomalee,2024-11-15,251.0,238.5,364.8,419.0,340.76666666666665,11
Carrots,Trincomalee,2024-12-15,327.96,251.0,238.5,364.8,284.76666666666665,12
Carrots,Trincomalee,2025-01-15,382.0,327.96,251.0,238.5,272.4866666666667,1
Carrots,Trincomalee,2025-02-15,720.0,382.0,327.96,251.0,320.32,2
Carrots,Trincomalee,2025-03-15,920.0,720.0,382.0,327.96,476.65333333333336,3
Carrots,Trincomalee,2025-04-15,804.75,920.0,720.0,382.0,674.0,4
Carrots,Trincomalee,2025-05-15,954.0,804.75,920.0,720.0,814.9166666666666,5
Carrots,Trincomalee,2025-06-15,861.0,954.0,804.75,920.0,892.9166666666666,6
Carrots,Trincomalee,2025-07-15,457.0,861.0,954.0,804.75,873.25,7
Carrots,Trincomalee,2025-08-15,425.33,457.0,861.0,954.0,757.3333333333334,8
Carrots,Trincomalee,2025-09-15,394.0,425.33,457.0,861.0,581.11,9
Carrots,Vavuniya,2023-09-15,331.5,550.5,597.5,478.5,542.1666666666666,9
Carrots,Vavuniya,2023-10-15,378.8,331.5,550.5,597.5,493.1666666666667,10
Carrots,Vavuniya,2023-11-15,458.0,378.8,331.5,550.5,420.26666666666665,11
Carrots,Vavuniya,2023-12-15,615.5,458.0,378.8,331.5,389.43333333333334,12
Carrots,Vavuniya,2024-01-15,1620.2,615.5,458.0,378.8,484.09999999999997,1
Carrots,Vavuniya,2024-02-15,1090.0,1620.2,615.5,458.0,897.9,2
Carrots,Vavuniya,2024-03-15,610.5,1090.0,1620.2,615.5,1108.5666666666666,3
Carrots,Vavuniya,2024-04-15,408.4,610.5,1090.0,1620.2,1106.8999999999999,4
Carrots,Vavuniya,2024-05-15,330.5,408.4,610.5,1090.0,702.9666666666667,5
Carrots,Vavuniya,2024-06-15,607.0,330.5,408.4,610.5,449.8,6
Carrots,Vavuniya,2024-07-15,656.4,607.0,330.5,408.4,448.6333333333334,7
Carrots,Vavuniya,2024-08-15,497.5,656.4,607.0,330.5,531.3000000000001,8
Carrots,Vavuniya,2024-09-15,368.8,497.5,656.4,607.0,586.9666666666667,9
Carrots,Vavuniya,2024-10-15,226.25,368.8,497.5,656.4,507.56666666666666,10
Carrots,Vavuniya,2024-11-15,217.75,226.25,368.8,497.5,364.18333333333334,11
Carrots,Vavuniya,2024-12-15,370.0,217.75,226.25,368.8,270.93333333333334,12
Carrots,Vavuniya,2025-01-15,393.83,370.0,217.75,226.25,271.3333333333333,1
Carrots,Vavuniya,2025-02-15,1013.0,393.83,370.0,217.75,327.1933333333333,2
Carrots,Vavuniya,2025-03-15,874.4,1013.0,393.83,370.0,592.2766666666666,3
Carrots,Vavuniya,2025-04-15,717.5,874.4,1013.0,393.83,760.41,4
Carrots,Vavuniya,2025-05-15,1022.5,717.5,874.4,1013.0,868.3000000000001,5
Carrots,Vavuniya,2025-06-15,778.83,1022.5,717.5,874.4,871.4666666666667,6
Carrots,Vavuniya,2025-07-15,580.75,778.83,1022.5,717.5,839.61,7
Carrots,Vavuniya,2025-08-15,602.67,580.75,778.83,1022.5,794.0266666666666,8
Carrots,Vavuniya,2025-09-15,357.6,602.67,580.75,778.83,654.0833333333334,9
Eggplants,Ampara,2023-09-15,275.42,365.83,367.33,346.67,359.9433333333333,9
Eggplants,Ampara,2023-10-15,312.0,275.42,365.83,367.33,336.1933333333333,10
Eggplants,Ampara,2023-11-15,395.0,312.0,275.42,365.83,317.75,11
Eggplants,Ampara,2023-12-15,478.33,395.0,312.0,275.42,327.47333333333336,12
Eggplants,Ampara,2024-01-15,682.0,478.33,395.0,312.0,395.10999999999996,1
Eggplants,Ampara,2024-02-15,381.67,682.0,478.33,395.0,518.4433333333333,2
Eggplants,Ampara,2024-03-15,308.33,381.67,682.0,478.33,514.0,3
Eggplants,Ampara,2024-04-15,246.67,308.33,381.67,682.0,457.3333333333333,4
Eggplants,Ampara,2024-05-15,284.17,246.67,308.33,381.67,312.2233333333333,5
Eggplants,Ampara,2024-06-15,284.17,284.17,246.67,308.33,279.72333333333336,6
Eggplants,Ampara,2024-07-15,297.08,284.17,284.17,246.67,271.67,7
Eggplants,Ampara,2024-08-15,292.08,297.08,284.17,284.17,288.47333333333336,8
Eggplants,Ampara,2024-09-15,240.33,292.08,297.08,284.17,291.10999999999996,9
Eggplants,Ampara,2024-10-15,241.67,240.33,292.08,297.08,276.4966666666666,10
Eggplants,Ampara,2024-11-15,296.67,241.67,240.33,292.08,258.02666666666664,11
Eggplants,Ampara,2024-12-15,442.0,296.67,241.67,240.33,259.5566666666667,12
Eggplants,Ampara,2025-01-15,426.67,442.0,296.67,241.67,326.78,1
Eggplants,Ampara,2025-02-15,460.0,426.67,442.0,296.67,388.4466666666667,2
Eggplants,Ampara,2025-03-15,344.0,460.0,426.67,442.0,442.89000000000004,3
Eggplants,Ampara,2025-04-15,527.78,344.0,460.0,426.67,410.22333333333336,4
Eggplants,Ampara,2025-05-15,466.67,527.78,344.0,460.0,443.9266666666667,5
Eggplants,Ampara,2025-06-15,378.67,466.67,527.78,344.0,446.15000000000003,6
Eggplants,Ampara,2025-07-15,328.33,378.67,466.67,527.78,457.70666666666665,7
Eggplants,Ampara,2025-08-15,257.5,328.33,378.67,466.67,391.22333333333336,8
Eggplants,Ampara,2025-09-15,298.67,257.5,328.33,378.67,321.5,9
Eggplants,Anuradhapura,2023-09-15,293.0,295.0,343.2,334.0,324.06666666666666,9
Eggplants,Anuradhapura,2023-10-15,332.8,293.0,295.0,343.2,310.40000000000003,10
Eggplants,Anuradhapura,2023-11-15,378.0,332.8,293.0,295.0,306.93333333333334,11
Eggplants,Anuradhapura,2023-12-15,468.0,378.0,332.8,293.0,334.59999999999997,12
Eggplants,Anuradhapura,2024-01-15,576.0,468.0,378.0,332.8,392.93333333333334,1
Eggplants,Anuradhapura,2024-02-15,331.0,576.0,468.0,378.0,474.0,2
Eggplants,Anuradhapura,2024-03-15,256.0,331.0,576.0,468.0,458.3333333333333,3
Eggplants,Anuradhapura,2024-04-15,252.8,256.0,331.0,576.0,387.6666666666667,4
Eggplants,Anuradhapura,2024-05-15,258.0,252.8,256.0,331.0,279.93333333333334,5
Eggplants,Anuradhapura,2024-06-15,456.0,258.0,252.8,256.0,255.6,6
Eggplants,Anuradhapura,2024-07-15,331.2,456.0,258.0,252.8,322.26666666666665,7
Eggplants,Anuradhapura,2024-08-15,321.0,331.2,456.0,258.0,348.40000000000003,8
Eggplants,Anuradhapura,2024-09-15,348.8,321.0,331.2,456.0,369.40000000000003,9
Eggplants,Anuradhapura,2024-10-15,264.0,348.8,321.0,331.2,333.6666666666667,10
Eggplants,Anuradhapura,2024-11-15,318.0,264.0,348.8,321.0,311.26666666666665,11
Eggplants,Anuradhapura,2024-12-15,444.8,318.0,264.0,348.8,310.26666666666665,12
Eggplants,Anuradhapura,2025-01-15,357.0,444.8,318.0,264.0,342.2666666666667,1
Eggplants,Anuradhapura,2025-02-15,522.0,357.0,444.8,318.0,373.2666666666667,2
Eggplants,Anuradhapura,2025-03-15,313.6,522.0,357.0,444.8,441.2666666666667,3
Eggplants,Anuradhapura,2025-04-15,464.0,313.6,522.0,357.0,397.5333333333333,4
Eggplants,Anuradhapura,2025-05-15,456.0,464.0,313.6,522.0,433.2,5
Eggplants,Anuradhapura,2025-06-15,428.8,456.0,464.0,313.6,411.2,6
Eggplants,Anuradhapura,2025-07-15,397.0,428.8,456.0,464.0,449.59999999999997,7
Eggplants,Anuradhapura,2025-08-15,370.0,397.0,428.8,456.0,427.26666666666665,8
Eggplants,Anuradhapura,2025-09-15,385.6,370.0,397.0,428.8,398.59999999999997,9
Eggplants,Badulla,2023-09-15,300.0,320.0,350.4,350.0,340.1333333333333,9
Eggplants,Badulla,2023-10-15,300.8,300.0,320.0,350.4,323.46666666666664,10
Eggplants,Badulla,2023-11-15,368.0,300.8,300.0,320.0,306.93333333333334,11
Eggplants,Badulla,2023-12-15,414.75,368.0,300.8,300.0,322.93333333333334,12
Eggplants,Badulla,2024-01-15,652.75,414.75,368.0,300.8,361.18333333333334,1
Eggplants,Badulla,2024-02-15,429.25,652.75,414.75,368.0,478.5,2
Eggplants,Badulla,2024-03-15,263.5,429.25,652.75,414.75,498.9166666666667,3
Eggplants,Badulla,2024-04-15,274.93,263.5,429.25,652.75,448.5,4
Eggplants,Badulla,2024-05-15,256.75,274.93,263.5,429.25,322.56,5
Eggplants,Badulla,2024-06-15,520.0,256.75,274.93,263.5,265.06,6
Eggplants,Badulla,2024-07-15,353.67,520.0,256.75,274.93,350.56,7
Eggplants,Badulla,2024-08-15,303.75,353.67,520.0,256.75,376.8066666666667,8
Eggplants,Badulla,2024-09-15,315.0,303.75,353.67,520.0,392.47333333333336,9
Eggplants,Badulla,2024-10-15,225.0,315.0,303.75,353.67,324.14000000000004,10
Eggplants,Badulla,2024-11-15,266.0,225.0,315.0,303.75,281.25,11
Eggplants,Badulla,2024-12-15,363.5,266.0,225.0,315.0,268.6666666666667,12
Eggplants,Badulla,2025-01-15,425.0,363.5,266.0,225.0,284.8333333333333,1
Eggplants,Badulla,2025-02-15,600.0,425.0,363.5,266.0,351.5,2
Eggplants,Badulla,2025-03-15,328.33,600.0,425.0,363.5,462.8333333333333,3
Eggplants,Badulla,2025-04-15,538.75,328.33,600.0,425.0,451.10999999999996,4
Eggplants,Badulla,2025-05-15,433.75,538.75,328.33,600.0,489.02666666666664,5
Eggplants,Badulla,2025-06-15,433.0,433.75,538.75,328.33,433.60999999999996,6
Eggplants,Badulla,2025-07-15,422.5,433.0,433.75,538.75,468.5,7
Eggplants,Badulla,2025-08-15,361.25,422.5,433.0,433.75,429.75,8
Eggplants,Badulla,2025-09-15,285.0,361.25,422.5,433.0,405.5833333333333,9
Eggplants,Bandarawela,2023-09-15,273.0,288.0,358.0,305.0,317.0,9
Eggplants,Bandarawela,2023-10-15,277.6,273.0,288.0,358.0,306.3333333333333,10
Eggplants,Bandarawela,2023-11-15,319.0,277.6,273.0,288.0,279.53333333333336,11
Eggplants,Bandarawela,2023-12-15,397.0,319.0,277.6,273.0,289.8666666666667,12
Eggplants,Bandarawela,2024-01-15,543.2,397.0,319.0,277.6,331.2,1
Eggplants,Bandarawela,2024-02-15,400.0,543.2,397.0,319.0,419.73333333333335,2
Eggplants,Bandarawela,2024-05-15,308.0,400.0,543.2,397.0,446.73333333333335,5
Eggplants,Bandarawela,2024-06-15,452.5,308.0,400.0,543.2,417.06666666666666,6
Eggplants,Bandarawela,2024-07-15,268.4,452.5,308.0,400.0,386.8333333333333,7
Eggplants,Bandarawela,2024-08-15,293.0,268.4,452.5,308.0,342.9666666666667,8
Eggplants,Bandarawela,2024-09-15,238.0,293.0,268.4,452.5,337.96666666666664,9
Eggplants,Bandarawela,2024-10-15,207.0,238.0,293.0,268.4,266.46666666666664,10
Eggplants,Bandarawela,2024-11-15,263.0,207.0,238.0,293.0,246.0,11
Eggplants,Bandarawela,2024-12-15,321.2,263.0,207.0,238.0,236.0,12
Eggplants,Bandarawela,2025-01-15,377.0,321.2,263.0,207.0,263.73333333333335,1
Eggplants,Bandarawela,2025-02-15,526.0,377.0,321.2,263.0,320.40000000000003,2
Eggplants,Bandarawela,2025-03-15,318.4,526.0,377.0,321.2,408.06666666666666,3
